time,forecast_inflow_m3h,capacity_ratio,warning_level,advice,lead_time_min
2026-08-25 15:25:00,5424.1,0.678,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-25 15:30:00,6208.1,0.776,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-25 15:35:00,6479.0,0.81,黄色,雨前预抽空：预降各泵站前池液位，腾出调蓄容积,120
2026-08-25 15:40:00,6609.3,0.826,黄色,雨前预抽空：预降各泵站前池液位，腾出调蓄容积,120
2026-08-25 15:45:00,6682.4,0.835,黄色,雨前预抽空：预降各泵站前池液位，腾出调蓄容积,120
2026-08-25 15:50:00,8038.3,1.005,橙色,彭越浦总站错峰：上游支线泵站延迟 30~60min 开泵，削峰错时进厂,120
2026-08-25 15:55:00,6303.9,0.788,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-25 16:00:00,8313.2,1.039,橙色,彭越浦总站错峰：上游支线泵站延迟 30~60min 开泵，削峰错时进厂,120
2026-08-25 16:05:00,10243.5,1.28,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 16:10:00,10653.4,1.332,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 16:15:00,9204.2,1.151,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 16:20:00,10540.0,1.317,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 16:25:00,10785.1,1.348,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 16:30:00,12005.8,1.501,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 16:35:00,10777.3,1.347,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 16:40:00,10764.7,1.346,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 16:45:00,10945.7,1.368,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 16:50:00,11636.1,1.455,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 16:55:00,11852.4,1.482,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 17:00:00,12973.2,1.622,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 17:05:00,12960.2,1.62,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 17:10:00,13004.9,1.626,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 17:15:00,12646.8,1.581,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 17:20:00,13677.8,1.71,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 17:25:00,12241.7,1.53,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 17:30:00,13409.8,1.676,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 17:35:00,12831.7,1.604,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 17:40:00,13407.5,1.676,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 17:45:00,13805.8,1.726,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 17:50:00,13547.2,1.693,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 17:55:00,14888.8,1.861,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 18:00:00,12666.3,1.583,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 18:05:00,12936.5,1.617,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 18:10:00,12025.0,1.503,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 18:15:00,12816.1,1.602,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 18:20:00,12016.0,1.502,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 18:25:00,12919.9,1.615,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 18:30:00,11748.4,1.469,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 18:35:00,12390.9,1.549,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 18:40:00,12470.1,1.559,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 18:45:00,12590.0,1.574,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 18:50:00,12467.1,1.558,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 18:55:00,12695.9,1.587,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 19:00:00,11528.9,1.441,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 19:05:00,13413.7,1.677,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 19:10:00,12735.5,1.592,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 19:15:00,11258.9,1.407,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 19:20:00,12551.0,1.569,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 19:25:00,12612.2,1.577,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 19:30:00,10796.0,1.35,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 19:35:00,11661.7,1.458,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 19:40:00,11380.9,1.423,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 19:45:00,9607.4,1.201,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-25 19:50:00,8768.3,1.096,橙色,彭越浦总站错峰：上游支线泵站延迟 30~60min 开泵，削峰错时进厂,120
2026-08-25 19:55:00,8261.4,1.033,橙色,彭越浦总站错峰：上游支线泵站延迟 30~60min 开泵，削峰错时进厂,120
2026-08-25 20:00:00,7729.8,0.966,橙色,彭越浦总站错峰：上游支线泵站延迟 30~60min 开泵，削峰错时进厂,120
2026-08-25 20:05:00,7223.7,0.903,黄色,雨前预抽空：预降各泵站前池液位，腾出调蓄容积,120
2026-08-25 20:10:00,6803.8,0.85,黄色,雨前预抽空：预降各泵站前池液位，腾出调蓄容积,120
2026-08-25 20:15:00,6007.4,0.751,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-25 20:20:00,6057.7,0.757,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-25 20:25:00,5929.0,0.741,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-25 20:30:00,6724.8,0.841,黄色,雨前预抽空：预降各泵站前池液位，腾出调蓄容积,120
2026-08-25 20:35:00,6127.1,0.766,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-25 20:40:00,5391.3,0.674,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-25 20:45:00,7001.0,0.875,黄色,雨前预抽空：预降各泵站前池液位，腾出调蓄容积,120
2026-08-25 20:50:00,6176.9,0.772,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-25 20:55:00,5883.9,0.735,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-25 21:00:00,5544.4,0.693,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-25 21:05:00,5105.5,0.638,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-25 21:10:00,4995.2,0.624,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-25 21:15:00,4889.5,0.611,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-25 21:20:00,4960.5,0.62,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-25 21:25:00,4895.2,0.612,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-25 21:30:00,5020.3,0.628,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-25 21:35:00,4668.4,0.584,正常,常规运行,120
2026-08-25 21:40:00,4868.4,0.609,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-25 21:45:00,4653.0,0.582,正常,常规运行,120
2026-08-25 21:50:00,4608.5,0.576,正常,常规运行,120
2026-08-25 21:55:00,4505.3,0.563,正常,常规运行,120
2026-08-25 22:00:00,4385.2,0.548,正常,常规运行,120
2026-08-25 22:05:00,4290.1,0.536,正常,常规运行,120
2026-08-25 22:10:00,4111.7,0.514,正常,常规运行,120
2026-08-25 22:15:00,4212.2,0.527,正常,常规运行,120
2026-08-25 22:20:00,3989.3,0.499,正常,常规运行,120
2026-08-25 22:25:00,3991.6,0.499,正常,常规运行,120
2026-08-25 22:30:00,4043.0,0.505,正常,常规运行,120
2026-08-25 22:35:00,3936.3,0.492,正常,常规运行,120
2026-08-25 22:40:00,3851.7,0.481,正常,常规运行,120
2026-08-25 22:45:00,3915.1,0.489,正常,常规运行,120
2026-08-25 22:50:00,3788.0,0.474,正常,常规运行,120
2026-08-25 22:55:00,3825.9,0.478,正常,常规运行,120
2026-08-25 23:00:00,3681.7,0.46,正常,常规运行,120
2026-08-25 23:05:00,3718.5,0.465,正常,常规运行,120
2026-08-25 23:10:00,3623.1,0.453,正常,常规运行,120
2026-08-25 23:15:00,3652.3,0.457,正常,常规运行,120
2026-08-25 23:20:00,3626.7,0.453,正常,常规运行,120
2026-08-25 23:25:00,3505.3,0.438,正常,常规运行,120
2026-08-25 23:30:00,3539.5,0.442,正常,常规运行,120
2026-08-25 23:35:00,3404.6,0.426,正常,常规运行,120
2026-08-25 23:40:00,3477.6,0.435,正常,常规运行,120
2026-08-25 23:45:00,3336.2,0.417,正常,常规运行,120
2026-08-25 23:50:00,3315.1,0.414,正常,常规运行,120
2026-08-25 23:55:00,3269.1,0.409,正常,常规运行,120
2026-08-26 00:00:00,3177.4,0.397,正常,常规运行,120
2026-08-26 00:05:00,3117.7,0.39,正常,常规运行,120
2026-08-26 00:10:00,3186.7,0.398,正常,常规运行,120
2026-08-26 00:15:00,3067.3,0.383,正常,常规运行,120
2026-08-26 00:20:00,3125.7,0.391,正常,常规运行,120
2026-08-26 00:25:00,2999.6,0.375,正常,常规运行,120
2026-08-26 00:30:00,3047.2,0.381,正常,常规运行,120
2026-08-26 00:35:00,2993.3,0.374,正常,常规运行,120
2026-08-26 00:40:00,2904.7,0.363,正常,常规运行,120
2026-08-26 00:45:00,2911.1,0.364,正常,常规运行,120
2026-08-26 00:50:00,2933.4,0.367,正常,常规运行,120
2026-08-26 00:55:00,2867.5,0.358,正常,常规运行,120
2026-08-26 01:00:00,2861.0,0.358,正常,常规运行,120
2026-08-26 01:05:00,2842.3,0.355,正常,常规运行,120
2026-08-26 01:10:00,2835.3,0.354,正常,常规运行,120
2026-08-26 01:15:00,2827.4,0.353,正常,常规运行,120
2026-08-26 01:20:00,2823.9,0.353,正常,常规运行,120
2026-08-26 01:25:00,2799.4,0.35,正常,常规运行,120
2026-08-26 01:30:00,2804.8,0.351,正常,常规运行,120
2026-08-26 01:35:00,2807.4,0.351,正常,常规运行,120
2026-08-26 01:40:00,2796.4,0.35,正常,常规运行,120
2026-08-26 01:45:00,2797.7,0.35,正常,常规运行,120
2026-08-26 01:50:00,2837.4,0.355,正常,常规运行,120
2026-08-26 01:55:00,2852.4,0.357,正常,常规运行,120
2026-08-26 02:00:00,2862.3,0.358,正常,常规运行,120
2026-08-26 02:05:00,2966.0,0.371,正常,常规运行,120
2026-08-26 02:10:00,2953.8,0.369,正常,常规运行,120
2026-08-26 02:15:00,2984.8,0.373,正常,常规运行,120
2026-08-26 02:20:00,2959.0,0.37,正常,常规运行,120
2026-08-26 02:25:00,3162.8,0.395,正常,常规运行,120
2026-08-26 02:30:00,3110.6,0.389,正常,常规运行,120
2026-08-26 02:35:00,3208.6,0.401,正常,常规运行,120
2026-08-26 02:40:00,3212.8,0.402,正常,常规运行,120
2026-08-26 02:45:00,3227.3,0.403,正常,常规运行,120
2026-08-26 02:50:00,3287.9,0.411,正常,常规运行,120
2026-08-26 02:55:00,3348.2,0.419,正常,常规运行,120
2026-08-26 03:00:00,3459.7,0.432,正常,常规运行,120
2026-08-26 03:05:00,3531.5,0.441,正常,常规运行,120
2026-08-26 03:10:00,3530.8,0.441,正常,常规运行,120
2026-08-26 03:15:00,3621.3,0.453,正常,常规运行,120
2026-08-26 03:20:00,3737.9,0.467,正常,常规运行,120
2026-08-26 03:25:00,3767.3,0.471,正常,常规运行,120
2026-08-26 03:30:00,3854.9,0.482,正常,常规运行,120
2026-08-26 03:35:00,3888.7,0.486,正常,常规运行,120
2026-08-26 03:40:00,3939.2,0.492,正常,常规运行,120
2026-08-26 03:45:00,4224.0,0.528,正常,常规运行,120
2026-08-26 03:50:00,4375.1,0.547,正常,常规运行,120
2026-08-26 03:55:00,4217.6,0.527,正常,常规运行,120
2026-08-26 04:00:00,4202.6,0.525,正常,常规运行,120
2026-08-26 04:05:00,4329.7,0.541,正常,常规运行,120
2026-08-26 04:10:00,4367.8,0.546,正常,常规运行,120
2026-08-26 04:15:00,4433.8,0.554,正常,常规运行,120
2026-08-26 04:20:00,4458.4,0.557,正常,常规运行,120
2026-08-26 04:25:00,4557.9,0.57,正常,常规运行,120
2026-08-26 04:30:00,4630.7,0.579,正常,常规运行,120
2026-08-26 04:35:00,4648.1,0.581,正常,常规运行,120
2026-08-26 04:40:00,4727.5,0.591,正常,常规运行,120
2026-08-26 04:45:00,4853.7,0.607,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 04:50:00,4838.5,0.605,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 04:55:00,5160.5,0.645,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 05:00:00,5041.7,0.63,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 05:05:00,5121.7,0.64,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 05:10:00,5006.7,0.626,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 05:15:00,5189.1,0.649,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 05:20:00,5123.6,0.64,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 05:25:00,5225.7,0.653,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 05:30:00,5298.9,0.662,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 05:35:00,5289.9,0.661,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 05:40:00,5330.5,0.666,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 05:45:00,5422.5,0.678,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 05:50:00,5425.6,0.678,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 05:55:00,5498.5,0.687,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 06:00:00,5459.3,0.682,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 06:05:00,5532.1,0.692,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 06:10:00,5808.2,0.726,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 06:15:00,6337.8,0.792,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 06:20:00,5569.8,0.696,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 06:25:00,5534.5,0.692,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 06:30:00,5953.1,0.744,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 06:35:00,5669.6,0.709,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 06:40:00,5539.2,0.692,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 06:45:00,6624.8,0.828,黄色,雨前预抽空：预降各泵站前池液位，腾出调蓄容积,120
2026-08-26 06:50:00,6451.6,0.806,黄色,雨前预抽空：预降各泵站前池液位，腾出调蓄容积,120
2026-08-26 06:55:00,6997.4,0.875,黄色,雨前预抽空：预降各泵站前池液位，腾出调蓄容积,120
2026-08-26 07:00:00,6009.0,0.751,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 07:05:00,5694.8,0.712,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 07:10:00,5588.7,0.699,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 07:15:00,6918.1,0.865,黄色,雨前预抽空：预降各泵站前池液位，腾出调蓄容积,120
2026-08-26 07:20:00,5887.4,0.736,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 07:25:00,5623.3,0.703,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 07:30:00,5667.0,0.708,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 07:35:00,5708.5,0.714,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 07:40:00,5531.2,0.691,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 07:45:00,5866.7,0.733,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 07:50:00,5887.8,0.736,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 07:55:00,5615.2,0.702,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 08:00:00,5440.4,0.68,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 08:05:00,5699.3,0.712,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 08:10:00,5616.4,0.702,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 08:15:00,5745.9,0.718,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 08:20:00,5359.6,0.67,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 08:25:00,5397.7,0.675,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 08:30:00,5488.8,0.686,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 08:35:00,5372.8,0.672,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 08:40:00,5335.9,0.667,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 08:45:00,5270.2,0.659,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 08:50:00,5374.3,0.672,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 08:55:00,5266.3,0.658,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 09:00:00,5202.5,0.65,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 09:05:00,5150.9,0.644,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 09:10:00,5228.5,0.654,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 09:15:00,5084.9,0.636,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 09:20:00,5079.3,0.635,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 09:25:00,5048.2,0.631,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 09:30:00,4996.9,0.625,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 09:35:00,4808.5,0.601,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 09:40:00,4859.9,0.607,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 09:45:00,4797.9,0.6,正常,常规运行,120
2026-08-26 09:50:00,4768.1,0.596,正常,常规运行,120
2026-08-26 09:55:00,4737.2,0.592,正常,常规运行,120
2026-08-26 10:00:00,4878.6,0.61,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 10:05:00,4750.7,0.594,正常,常规运行,120
2026-08-26 10:10:00,4709.6,0.589,正常,常规运行,120
2026-08-26 10:15:00,4677.0,0.585,正常,常规运行,120
2026-08-26 10:20:00,4701.9,0.588,正常,常规运行,120
2026-08-26 10:25:00,4641.9,0.58,正常,常规运行,120
2026-08-26 10:30:00,4585.1,0.573,正常,常规运行,120
2026-08-26 10:35:00,4688.3,0.586,正常,常规运行,120
2026-08-26 10:40:00,4713.5,0.589,正常,常规运行,120
2026-08-26 10:45:00,4750.2,0.594,正常,常规运行,120
2026-08-26 10:50:00,4888.2,0.611,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 10:55:00,5148.8,0.644,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 11:00:00,5946.0,0.743,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 11:05:00,5611.1,0.701,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 11:10:00,5870.4,0.734,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 11:15:00,5728.6,0.716,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 11:20:00,5417.0,0.677,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 11:25:00,6103.3,0.763,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 11:30:00,5925.9,0.741,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 11:35:00,6615.3,0.827,黄色,雨前预抽空：预降各泵站前池液位，腾出调蓄容积,120
2026-08-26 11:40:00,7595.4,0.949,黄色,雨前预抽空：预降各泵站前池液位，腾出调蓄容积,120
2026-08-26 11:45:00,9236.5,1.155,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 11:50:00,9664.9,1.208,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 11:55:00,11170.3,1.396,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 12:00:00,12728.7,1.591,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 12:05:00,13506.6,1.688,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 12:10:00,17707.5,2.213,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 12:15:00,17841.9,2.23,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 12:20:00,20555.2,2.569,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 12:25:00,20242.6,2.53,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 12:30:00,24144.1,3.018,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 12:35:00,25734.1,3.217,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 12:40:00,25061.1,3.133,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 12:45:00,25781.8,3.223,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 12:50:00,24448.8,3.056,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 12:55:00,23813.1,2.977,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 13:00:00,24926.1,3.116,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 13:05:00,22729.5,2.841,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 13:10:00,23676.4,2.96,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 13:15:00,21957.0,2.745,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 13:20:00,21347.2,2.668,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 13:25:00,19580.7,2.448,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 13:30:00,16745.9,2.093,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 13:35:00,16828.8,2.104,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 13:40:00,15375.6,1.922,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 13:45:00,11339.7,1.417,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 13:50:00,9612.9,1.202,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 13:55:00,9610.4,1.201,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 14:00:00,10067.9,1.258,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-26 14:05:00,8704.7,1.088,橙色,彭越浦总站错峰：上游支线泵站延迟 30~60min 开泵，削峰错时进厂,120
2026-08-26 14:10:00,8247.5,1.031,橙色,彭越浦总站错峰：上游支线泵站延迟 30~60min 开泵，削峰错时进厂,120
2026-08-26 14:15:00,7274.0,0.909,黄色,雨前预抽空：预降各泵站前池液位，腾出调蓄容积,120
2026-08-26 14:20:00,5979.7,0.747,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 14:25:00,5911.5,0.739,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 14:30:00,5096.3,0.637,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 14:35:00,4992.2,0.624,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 14:40:00,4882.3,0.61,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 14:45:00,4867.7,0.608,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 14:50:00,5072.3,0.634,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 14:55:00,5029.2,0.629,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 15:00:00,5049.3,0.631,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 15:05:00,5096.8,0.637,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 15:10:00,5083.7,0.635,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 15:15:00,5063.9,0.633,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 15:20:00,4941.9,0.618,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-26 15:25:00,4899.0,0.612,蓝色,加强监视：关注上游液位与雨量变化趋势,120
