time,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,PLANT_IN,B101,B102,B103,B104,B105,B201,B202,B203,B204,B205,B301,B302,B303,B304,B305,B401,B402,B403,B404,B405,B501,B502,B503,B504,B505,B601,B602,B603,B604,B605
2026-06-03 09:50:00,851.2,937.4,334.6,912.9,584.8,299.9,886.8,997.8,654.7,872.8,597.4,470.6,515.7,772.3,890.5,404.0,557.5,1077.2,787.1,598.3,858.2,699.2,531.6,724.0,683.9,734.1,685.6,378.2,758.0,512.4,446.6,592.8,906.4,364.4,378.9,449.5,424.9,715.6,762.5,478.6,961.8,566.2,626.4
2026-06-03 09:55:00,891.7,945.5,340.8,987.0,568.8,294.4,864.8,984.5,674.1,886.6,577.8,474.2,491.1,806.4,928.6,400.2,611.1,1027.5,779.2,603.9,849.5,742.2,472.0,717.4,653.6,739.1,660.6,378.6,789.0,501.3,466.3,556.7,882.8,377.9,371.5,430.2,408.6,744.2,738.4,456.6,931.1,567.3,636.6
2026-06-03 10:00:00,867.5,950.1,338.8,970.6,571.1,310.0,878.3,1001.6,637.4,883.3,565.7,461.4,506.2,764.1,939.4,390.6,575.2,1088.5,780.0,538.4,895.5,704.3,528.8,729.6,662.2,738.8,672.0,369.5,776.8,502.4,472.9,569.7,889.1,348.2,378.7,437.7,396.6,766.1,757.4,485.6,892.2,552.9,581.3
2026-06-03 10:05:00,857.4,945.3,334.8,932.7,588.5,318.3,819.5,986.5,673.2,856.9,598.8,454.0,492.1,777.2,867.2,393.2,534.9,990.5,786.9,571.3,806.9,714.4,473.2,693.1,611.2,711.0,611.1,361.5,779.2,467.2,436.3,567.0,875.8,318.8,365.2,421.9,403.7,680.4,775.5,449.6,898.3,559.4,618.1
2026-06-03 10:10:00,845.0,890.0,332.3,897.1,579.2,304.4,856.2,1019.7,640.6,859.3,549.5,477.6,517.0,708.4,923.6,392.2,542.3,1037.1,785.9,563.4,904.0,754.9,503.6,701.2,601.4,690.9,642.3,350.3,788.9,526.2,463.0,565.2,847.5,342.0,361.2,434.1,404.8,739.7,782.6,452.1,908.8,558.3,635.6
2026-06-03 10:15:00,839.1,929.4,335.8,967.8,555.6,309.2,834.7,999.0,629.1,846.6,547.9,453.1,508.9,722.8,832.5,363.6,584.8,1068.4,804.0,565.8,893.4,724.7,495.2,689.5,635.8,669.2,651.9,370.4,824.0,498.4,445.9,572.0,915.6,335.0,348.4,451.7,426.5,714.4,726.7,450.9,945.7,531.6,589.3
2026-06-03 10:20:00,854.8,939.7,334.3,911.3,577.6,309.2,913.2,921.2,650.3,845.0,537.6,473.8,505.8,800.1,888.2,386.1,535.1,1050.6,777.9,556.0,838.8,663.3,468.3,717.0,644.1,779.4,604.9,366.5,789.7,484.9,450.3,527.9,858.6,338.3,387.9,420.4,411.7,726.2,723.4,459.6,884.9,561.4,599.0
2026-06-03 10:25:00,839.7,928.0,322.4,887.4,570.0,300.8,839.7,977.1,628.4,819.1,540.2,447.0,518.0,749.8,869.9,382.5,580.6,1010.3,827.3,552.4,877.5,737.6,488.4,712.9,649.9,675.5,550.5,367.5,811.5,494.5,442.7,532.6,921.8,352.2,356.4,417.2,428.3,686.7,746.9,459.8,861.0,557.9,605.3
2026-06-03 10:30:00,844.0,926.9,339.9,866.1,552.6,289.6,815.9,952.2,626.4,815.4,572.5,448.0,484.7,722.3,862.3,398.9,555.7,996.2,826.1,542.1,852.7,708.3,471.2,722.8,624.5,671.2,587.3,342.9,811.8,525.7,460.0,548.1,857.3,326.7,346.6,423.1,375.7,690.2,731.3,445.6,900.1,534.0,577.3
2026-06-03 10:35:00,846.1,945.7,321.3,893.7,564.0,297.1,791.8,952.1,636.2,822.1,568.9,443.2,478.3,746.2,863.6,375.2,562.6,1003.6,793.1,561.4,889.7,711.2,480.8,685.3,628.6,713.7,593.1,353.2,796.8,500.1,447.8,566.6,839.9,321.7,362.9,419.9,401.3,715.0,732.6,451.7,891.7,522.1,599.3
2026-06-03 10:40:00,826.3,900.3,328.1,868.9,562.5,304.5,853.5,952.1,643.7,767.5,542.7,445.0,477.9,713.9,836.2,365.9,543.2,965.2,778.7,574.7,870.4,708.3,477.8,671.8,634.9,667.4,612.4,342.2,735.6,502.5,438.1,565.7,924.6,321.6,356.1,429.0,400.3,682.8,738.4,437.2,931.3,543.7,577.3
2026-06-03 10:45:00,856.3,883.6,326.6,889.0,555.3,297.2,808.4,972.9,609.0,846.4,547.9,433.2,456.6,727.6,865.2,375.4,552.7,994.7,773.7,550.2,900.6,719.7,469.5,654.6,614.3,659.4,588.1,347.5,773.0,529.6,436.8,544.1,833.6,347.0,357.6,400.2,380.1,695.7,760.5,467.3,907.0,526.7,595.3
2026-06-03 10:50:00,916.1,918.1,332.4,923.7,579.3,297.8,793.5,960.9,601.8,856.5,535.8,436.8,454.5,698.8,851.1,371.3,546.1,989.0,793.4,552.5,804.3,697.6,467.3,686.8,624.0,629.3,594.5,374.8,753.2,510.8,426.1,560.6,811.8,319.6,356.5,382.6,372.7,662.1,723.8,460.3,917.3,543.3,603.1
2026-06-03 10:55:00,797.4,948.0,307.4,891.1,529.7,286.0,817.0,907.2,616.7,802.9,513.0,452.2,481.7,710.4,869.4,367.1,537.3,973.2,797.3,545.9,847.8,667.2,477.4,706.4,589.3,690.7,580.1,351.7,845.9,493.9,434.3,536.9,832.1,324.8,359.0,411.7,382.8,665.3,716.0,445.6,885.8,524.9,596.9
2026-06-03 11:00:00,850.4,972.9,336.6,908.9,526.6,287.2,820.8,921.3,622.4,809.3,563.4,442.7,449.8,715.7,882.1,352.7,518.0,1009.2,780.9,540.7,798.7,704.1,458.9,673.3,576.7,659.1,585.0,332.5,755.9,472.9,457.9,530.0,865.4,338.3,334.5,429.0,368.4,674.7,725.0,447.2,862.2,560.6,568.2
2026-06-03 11:05:00,823.1,947.1,320.7,878.1,558.4,286.9,816.8,905.7,635.5,813.8,546.1,439.5,451.0,746.4,841.7,363.4,538.1,943.1,776.5,553.2,828.6,667.7,458.8,672.4,594.2,690.4,582.7,335.6,744.8,508.0,456.1,521.5,833.4,325.3,345.1,403.4,356.9,668.0,707.5,440.5,928.7,524.4,582.5
2026-06-03 11:10:00,857.2,884.2,339.0,897.8,558.5,286.5,798.7,867.2,585.8,752.1,526.4,405.9,461.2,729.7,814.7,357.2,500.9,919.6,794.3,562.9,898.1,733.9,483.9,669.0,615.0,672.3,569.6,332.5,715.7,488.6,433.3,540.8,853.0,295.9,325.6,408.1,351.6,671.8,742.1,436.6,876.6,520.2,563.0
2026-06-03 11:15:00,844.2,918.3,322.1,946.2,562.3,296.0,799.0,905.9,596.2,800.0,504.0,405.1,453.6,731.2,803.8,359.6,542.1,949.0,788.0,578.2,852.9,688.0,475.9,671.6,585.7,672.3,591.7,335.4,757.1,509.0,427.4,537.4,814.3,311.3,336.9,400.0,348.6,644.6,743.3,434.4,908.7,534.1,550.4
2026-06-03 11:20:00,862.9,931.8,326.1,884.2,545.4,265.1,797.8,954.7,619.8,763.8,510.3,419.7,468.0,714.8,871.7,368.5,528.1,963.1,773.4,537.5,865.9,694.1,451.1,683.9,607.6,658.4,598.3,317.1,785.3,498.8,454.8,559.4,895.3,308.4,345.2,407.7,365.3,647.1,763.4,436.3,880.8,507.5,565.1
2026-06-03 11:25:00,874.1,929.7,345.1,902.9,538.0,284.7,797.6,854.5,630.9,822.1,499.8,423.6,453.4,731.1,865.7,352.0,530.1,952.0,790.3,557.2,854.1,680.9,455.1,699.9,575.4,659.0,552.0,333.7,809.0,506.2,448.1,552.4,877.9,296.8,327.7,393.1,367.9,661.8,717.7,461.7,907.6,518.6,582.0
2026-06-03 11:30:00,850.1,940.0,323.6,849.9,552.2,283.1,797.2,896.3,575.1,760.6,508.7,404.8,438.6,693.1,846.3,355.7,479.9,946.6,774.2,577.8,852.8,702.0,438.9,669.6,581.2,644.0,572.8,308.0,759.6,514.1,416.6,544.4,834.1,307.5,357.8,393.7,348.2,666.9,744.3,462.8,897.7,505.6,562.7
2026-06-03 11:35:00,875.0,900.1,338.4,931.8,544.2,271.5,810.6,892.0,576.9,781.6,508.7,399.9,459.2,694.6,823.7,362.7,501.4,915.0,771.7,538.8,828.6,704.5,481.6,669.0,593.8,643.4,542.3,310.8,813.8,475.4,481.6,544.9,807.1,285.5,334.1,412.0,361.9,619.6,749.6,430.5,892.8,535.0,591.5
2026-06-03 11:40:00,787.9,928.0,326.7,878.0,576.4,288.3,784.1,898.0,594.1,752.9,495.9,422.7,452.7,717.5,840.3,353.0,509.3,915.5,790.5,580.4,824.5,681.1,478.5,651.4,575.9,635.2,534.6,345.3,786.2,504.1,444.0,537.5,844.2,312.8,314.6,404.3,360.0,654.5,708.3,458.6,900.3,546.2,567.5
2026-06-03 11:45:00,889.4,938.7,330.5,918.6,544.8,276.0,761.8,861.6,574.9,802.9,476.4,411.5,421.4,701.7,850.5,382.7,526.0,926.1,778.2,552.5,829.3,705.1,453.6,652.4,577.2,684.3,579.6,320.8,777.9,502.8,467.2,515.9,885.3,308.9,338.4,381.1,356.9,614.1,748.5,433.1,883.0,524.4,547.7
2026-06-03 11:50:00,860.0,951.0,327.3,887.2,548.8,278.6,775.8,846.7,569.5,738.3,527.0,413.4,440.4,706.2,801.7,356.7,499.5,920.7,775.9,572.6,774.9,697.5,478.2,650.7,538.7,644.8,593.8,336.8,795.4,508.4,447.5,526.3,897.2,301.4,352.3,379.8,358.7,629.3,750.2,460.2,844.2,551.2,560.9
2026-06-03 11:55:00,879.6,906.7,335.1,906.9,590.1,296.9,795.2,845.4,584.9,772.6,496.2,393.0,424.9,702.1,816.2,340.1,551.9,964.5,819.8,557.9,843.0,694.7,497.2,644.7,597.7,606.4,552.7,313.9,827.0,512.8,432.1,559.3,863.9,290.5,307.2,379.2,352.3,627.7,742.7,451.5,897.9,517.8,554.6
2026-06-03 12:00:00,822.7,920.8,320.4,908.8,545.9,289.5,734.7,914.7,605.5,757.4,496.9,389.8,421.8,731.3,787.2,343.7,507.4,938.4,787.2,570.3,852.4,681.7,447.9,653.2,579.6,654.0,587.0,300.3,796.7,508.7,449.5,545.0,858.0,319.2,335.4,371.7,362.5,610.4,718.1,443.9,921.4,524.0,587.7
2026-06-03 12:05:00,834.6,856.4,317.8,879.2,558.1,285.6,733.7,851.6,554.2,749.5,481.6,405.0,452.8,731.8,810.0,342.1,494.8,913.7,842.6,590.9,831.9,746.8,461.3,661.9,564.1,631.8,544.0,309.4,771.2,497.8,428.1,526.7,857.2,300.5,317.7,377.0,353.7,613.5,746.4,457.6,890.4,546.0,574.0
2026-06-03 12:10:00,861.9,916.2,321.6,921.2,559.5,283.8,795.5,862.4,601.0,742.9,462.8,388.6,427.8,690.5,849.9,342.8,506.5,956.8,815.5,562.8,845.9,724.1,448.5,650.1,611.4,645.1,549.4,344.1,810.4,491.8,447.2,571.9,881.8,315.2,326.1,380.8,332.9,581.6,705.6,470.6,884.1,543.5,564.6
2026-06-03 12:15:00,860.0,920.8,329.3,872.4,561.0,279.0,808.6,929.0,563.7,720.7,482.2,382.5,420.9,666.3,837.8,356.7,494.0,936.7,782.9,583.2,864.3,715.8,484.5,642.7,565.0,639.5,579.6,304.1,812.6,486.2,435.4,578.6,898.5,303.5,313.1,372.2,363.8,625.2,758.5,427.7,900.6,539.9,578.6
2026-06-03 12:20:00,870.2,908.8,326.7,914.6,553.9,297.2,743.3,853.1,578.2,676.2,476.7,377.1,422.4,688.2,814.3,339.0,489.7,884.9,833.0,572.3,875.4,725.4,470.4,650.1,569.0,672.3,535.7,333.6,801.0,513.9,448.5,571.8,873.3,317.5,333.6,385.9,333.8,604.6,769.7,469.5,921.2,550.9,553.2
2026-06-03 12:25:00,893.7,944.4,336.5,884.3,552.6,287.1,774.5,880.0,598.3,754.5,489.7,380.0,430.1,684.3,745.2,346.9,522.4,831.4,790.1,555.8,824.0,709.4,466.9,628.5,560.7,635.2,564.8,319.2,833.3,521.9,455.9,560.3,869.1,309.1,321.6,360.1,342.5,606.8,749.9,444.2,888.8,533.0,547.5
2026-06-03 12:30:00,822.4,940.5,343.0,905.5,551.5,274.1,762.5,897.6,575.5,718.3,490.8,394.4,408.2,720.8,794.5,362.1,514.3,882.9,858.1,568.4,836.5,697.2,476.6,662.5,595.9,657.5,543.0,316.4,755.8,510.2,458.0,559.5,901.7,304.4,335.5,364.9,368.0,595.3,786.0,475.6,857.7,539.4,546.0
2026-06-03 12:35:00,896.8,880.6,321.1,885.1,540.8,268.7,765.5,895.4,563.8,752.8,487.1,365.4,408.3,722.9,812.9,344.5,513.9,934.7,818.4,569.0,878.6,650.3,466.4,638.7,601.2,654.8,536.1,307.6,823.5,530.3,435.5,556.0,922.9,295.5,313.8,385.0,346.0,617.1,743.2,469.1,904.0,524.5,537.0
2026-06-03 12:40:00,874.8,953.5,324.3,900.5,556.3,285.4,778.6,833.5,580.3,733.3,488.8,388.4,421.1,682.1,805.3,356.9,525.1,941.9,829.1,550.1,876.9,682.2,469.6,624.3,599.2,614.3,538.9,305.6,837.4,517.6,448.2,560.8,878.1,314.8,321.5,398.4,331.8,605.7,744.8,443.1,911.6,567.4,550.8
2026-06-03 12:45:00,872.5,923.9,318.1,871.9,585.1,280.3,741.7,849.1,564.4,750.3,498.9,371.7,392.5,688.4,811.6,332.2,512.9,870.9,819.7,584.4,899.2,756.1,480.4,655.7,598.9,643.7,511.1,318.9,785.9,520.1,431.5,570.5,890.5,301.0,300.8,379.2,343.0,580.2,757.6,451.8,908.5,530.2,579.5
2026-06-03 12:50:00,842.4,967.3,353.6,909.6,572.4,269.0,746.2,875.1,575.6,740.4,477.6,376.1,421.7,673.7,817.1,346.0,489.2,934.1,828.7,590.0,901.1,736.8,468.9,656.9,565.7,625.3,566.8,325.6,788.6,501.0,469.0,573.8,870.9,295.3,348.2,366.4,344.3,597.5,818.6,467.9,892.7,535.2,583.4
2026-06-03 12:55:00,898.3,919.9,337.4,906.2,558.3,285.0,765.3,917.2,562.7,668.5,486.4,375.7,388.3,708.6,798.7,340.7,516.1,932.6,819.9,594.9,933.2,718.6,472.2,630.6,605.0,616.5,549.5,314.7,854.0,518.8,465.1,571.5,896.1,301.3,341.4,362.9,340.5,579.8,762.8,475.9,917.7,543.3,557.1
2026-06-03 13:00:00,824.4,961.0,340.2,892.6,568.5,279.4,769.4,847.1,580.5,734.3,476.9,373.8,403.4,705.7,812.3,353.3,488.3,953.6,806.1,608.0,865.6,682.7,478.1,659.9,572.9,616.5,543.1,319.5,862.4,542.7,447.8,510.4,872.0,302.3,343.9,370.9,332.9,597.7,821.9,471.0,904.9,552.1,538.7
2026-06-03 13:05:00,910.1,955.6,322.9,908.3,540.9,286.6,747.3,854.2,541.9,712.8,442.2,372.0,385.6,724.4,809.7,339.5,498.3,941.3,841.3,602.2,918.1,732.7,483.1,660.6,549.9,655.4,534.1,308.4,871.3,552.8,485.8,587.9,938.6,310.8,337.6,389.1,324.7,608.7,774.4,471.5,902.0,553.4,567.6
2026-06-03 13:10:00,856.7,976.4,337.6,916.1,552.2,286.3,792.6,878.2,548.2,744.7,466.0,369.4,391.0,719.3,797.1,372.5,505.1,952.5,862.4,577.3,855.8,715.6,492.1,687.4,569.6,690.6,550.5,332.6,823.9,530.1,474.8,574.0,927.7,285.9,317.1,380.5,325.6,599.1,759.7,458.8,909.1,500.1,584.7
2026-06-03 13:15:00,902.6,975.3,344.0,898.3,573.7,277.9,765.6,883.9,541.5,731.8,455.3,367.1,418.3,723.0,860.7,333.8,503.9,929.1,810.6,583.7,947.2,739.6,493.5,645.2,583.1,624.7,559.9,314.4,850.8,549.7,468.9,549.7,954.5,324.9,322.5,360.7,329.3,602.8,827.7,470.1,924.9,574.9,592.1
2026-06-03 13:20:00,902.3,968.3,337.5,914.6,584.2,289.0,766.6,886.1,564.5,731.8,470.1,387.6,414.1,678.5,805.1,363.5,479.4,928.6,883.8,608.2,899.7,703.0,464.9,649.7,566.9,644.8,541.1,331.2,858.7,561.3,465.9,579.0,895.7,307.7,325.9,378.6,350.1,613.4,789.7,470.5,931.2,574.2,583.5
2026-06-03 13:25:00,942.1,935.0,352.5,893.6,547.8,280.0,784.2,847.1,539.7,712.7,455.3,372.4,414.4,699.6,762.9,361.3,492.4,907.5,864.3,603.1,906.0,719.5,509.3,639.9,581.3,647.2,561.7,303.1,811.0,526.0,465.9,583.5,971.7,303.7,326.9,390.7,324.6,579.5,782.0,452.3,912.7,570.3,563.5
2026-06-03 13:30:00,909.9,941.0,366.6,989.8,554.2,281.2,776.0,856.2,554.2,698.9,474.4,370.2,382.3,735.0,863.8,355.9,507.4,940.1,842.2,598.7,922.2,752.9,491.5,662.6,588.9,631.7,550.8,311.9,863.5,549.3,466.0,553.6,925.7,308.2,312.9,388.0,338.5,586.0,813.2,480.5,936.2,554.1,595.7
2026-06-03 13:35:00,900.5,972.0,334.5,957.7,601.1,281.1,800.2,876.8,547.5,709.3,479.3,363.9,386.3,704.9,800.8,353.8,499.2,881.8,846.2,586.3,863.3,779.3,487.7,654.2,587.7,669.8,545.2,322.5,867.8,550.1,496.7,572.6,919.5,290.6,312.8,389.9,351.1,561.6,826.4,472.7,945.2,574.5,591.9
2026-06-03 13:40:00,910.5,994.0,335.3,939.5,567.6,296.1,760.4,905.4,592.0,680.0,482.2,366.2,402.3,683.3,845.8,373.6,526.5,915.8,910.8,595.6,875.1,725.5,481.3,675.1,593.0,686.0,562.3,314.0,888.5,567.7,486.3,567.3,962.6,306.3,311.3,384.2,343.6,586.9,786.7,500.0,954.2,560.3,600.1
2026-06-03 13:45:00,965.2,981.0,338.3,968.6,599.0,284.8,751.2,867.5,550.6,706.5,487.9,363.3,406.2,738.0,808.8,381.0,530.1,935.9,891.7,619.0,912.0,721.3,526.6,648.7,579.6,633.1,539.7,317.8,859.1,539.2,469.7,572.6,903.6,311.6,320.6,361.1,351.6,582.8,826.6,499.5,956.3,562.4,573.6
2026-06-03 13:50:00,949.9,1023.2,365.9,884.0,573.5,300.0,778.8,874.8,546.2,688.1,441.9,378.7,387.6,710.2,842.1,353.3,494.1,961.4,901.9,575.9,923.0,770.2,534.6,668.2,571.3,679.4,528.2,304.1,912.0,561.4,506.6,603.1,937.8,303.6,322.2,366.8,331.5,605.6,803.5,487.7,984.1,572.4,600.8
2026-06-03 13:55:00,929.2,1001.2,361.8,871.5,576.4,304.5,789.6,850.1,573.2,689.3,448.6,361.6,389.8,748.2,829.1,358.1,513.3,910.9,870.4,571.8,975.7,722.6,529.7,655.9,559.6,636.5,548.8,309.8,886.3,555.0,489.0,585.0,937.3,311.8,321.5,396.0,344.1,602.5,789.4,503.6,971.1,572.3,609.6
2026-06-03 14:00:00,938.7,985.7,351.2,936.9,569.1,283.6,761.1,928.1,598.7,723.6,506.4,345.0,382.9,727.2,857.9,351.5,537.9,952.8,896.7,631.3,897.0,728.0,505.9,626.0,585.3,629.6,551.3,305.9,934.8,569.7,479.5,601.1,958.5,315.0,329.0,373.1,349.8,621.4,800.5,499.1,1013.7,583.1,572.5
2026-06-03 14:05:00,906.2,1012.2,354.8,913.4,593.1,265.6,759.9,885.1,568.9,733.6,479.8,370.5,415.8,724.1,830.2,345.9,512.8,922.5,896.3,612.0,971.3,764.9,511.8,677.1,579.0,647.3,548.1,313.8,914.4,586.5,525.3,616.1,939.1,301.7,313.7,356.1,348.1,586.2,793.5,492.4,990.8,531.7,588.3
2026-06-03 14:10:00,967.5,1033.3,347.6,950.7,602.9,301.4,799.9,911.9,571.4,722.3,469.2,366.8,390.3,763.0,822.0,364.5,510.0,957.7,887.5,634.2,926.1,810.7,532.0,631.8,588.1,668.7,572.7,313.4,907.0,594.3,482.3,598.2,941.5,320.9,319.6,385.1,348.0,602.9,829.2,474.3,995.0,569.7,574.6
2026-06-03 14:15:00,911.1,1042.2,367.8,968.2,563.8,290.4,780.1,886.5,595.5,713.4,466.9,363.5,396.2,707.1,848.0,363.4,531.1,910.1,900.2,658.8,930.9,747.6,508.2,665.9,555.2,651.4,562.6,310.8,872.6,593.5,489.2,623.8,951.3,309.6,321.3,391.0,327.4,609.8,834.0,495.8,935.4,553.0,590.2
2026-06-03 14:20:00,989.3,1096.5,356.1,994.0,578.4,286.9,766.2,890.5,589.7,704.9,466.1,380.3,396.8,770.7,835.0,344.5,515.1,955.4,932.5,613.4,939.5,762.8,523.0,668.6,566.9,669.8,553.7,322.5,873.8,558.5,504.5,638.0,959.3,328.9,337.8,378.9,347.0,638.5,865.2,495.9,998.5,593.2,606.0
2026-06-03 14:25:00,976.8,1023.0,359.3,939.2,603.4,290.6,827.5,850.9,583.4,720.0,440.4,340.1,409.0,727.9,799.0,368.2,540.9,935.1,951.3,604.4,940.8,778.3,521.0,673.9,605.1,661.8,557.1,307.1,958.9,570.7,512.3,632.3,975.5,324.4,332.6,387.0,345.8,606.2,863.2,502.1,1006.7,564.2,584.5
2026-06-03 14:30:00,1048.7,1047.7,370.9,989.3,587.9,293.5,792.1,836.2,567.5,710.5,457.3,388.3,384.6,749.0,836.2,367.7,513.5,907.2,906.0,634.7,969.0,769.1,550.3,677.7,568.8,686.3,560.1,297.5,944.3,599.8,498.8,631.3,1016.6,317.0,335.1,372.2,340.0,598.6,835.9,503.2,985.8,578.3,634.6
2026-06-03 14:35:00,951.7,1069.5,364.2,983.4,584.4,310.2,838.7,930.7,587.2,728.9,467.4,382.9,410.0,752.7,928.8,359.5,517.3,939.4,881.9,630.5,949.2,743.0,545.8,680.3,597.0,672.3,569.4,313.4,917.2,596.1,479.2,639.8,920.7,306.7,323.5,377.3,336.2,602.9,846.1,526.5,931.7,602.9,638.3
2026-06-03 14:40:00,986.7,1061.4,365.8,998.7,614.3,301.4,814.9,902.3,557.4,698.7,459.7,364.7,381.2,742.8,812.1,360.3,539.2,984.5,968.8,646.9,925.2,808.1,524.1,689.9,587.7,694.7,563.2,340.5,918.4,584.1,516.7,634.8,1012.9,314.5,334.3,363.0,347.9,610.3,839.3,531.2,928.6,612.8,618.3
2026-06-03 14:45:00,1048.9,1052.2,370.6,978.5,619.2,313.0,825.1,909.2,572.1,749.5,462.5,367.2,410.7,738.8,869.2,373.9,530.4,921.3,974.5,661.6,963.9,798.2,553.5,683.2,589.0,649.5,561.7,325.7,941.1,575.7,502.8,647.0,981.7,326.4,327.4,372.6,334.0,628.2,863.7,508.0,995.6,608.7,611.8
2026-06-03 14:50:00,1036.4,1024.5,381.5,1041.1,594.5,307.4,816.4,873.2,610.1,723.7,508.0,378.4,376.8,751.5,860.8,388.7,532.7,911.5,944.7,661.2,990.6,807.1,532.3,742.7,609.4,665.2,543.6,313.7,901.7,525.4,516.3,612.2,996.2,312.8,328.9,402.9,340.7,597.1,860.1,497.9,993.6,609.8,626.8
2026-06-03 14:55:00,985.0,1064.0,393.3,1002.3,609.8,301.7,759.8,886.3,610.0,746.8,469.3,379.4,396.4,740.6,919.4,377.0,502.7,969.2,988.9,659.3,941.4,799.5,526.7,684.8,611.1,672.1,556.4,327.3,931.0,569.7,512.1,636.7,974.5,323.6,341.5,349.0,356.0,593.6,872.0,506.3,970.2,578.4,658.7
2026-06-03 15:00:00,1018.0,1051.6,383.6,1065.0,587.2,302.5,801.3,944.0,597.1,760.6,478.0,367.1,417.7,813.1,846.6,383.1,530.0,913.3,952.6,683.0,1005.6,844.2,533.9,669.8,623.4,657.7,575.5,322.8,966.2,595.8,510.5,649.2,1014.5,326.2,332.6,384.4,358.2,656.1,913.9,544.0,1033.4,584.8,646.6
2026-06-03 15:05:00,1016.4,1036.0,388.3,992.9,596.2,313.0,830.6,966.9,557.4,750.7,478.8,356.8,407.3,760.9,883.0,366.8,552.1,1011.2,922.3,678.9,1029.0,799.8,544.0,669.3,595.9,657.5,576.3,329.1,974.4,599.0,526.1,643.7,1006.8,321.3,339.5,384.2,353.6,589.5,920.3,542.5,992.5,582.3,603.9
2026-06-03 15:10:00,1030.0,1072.4,379.0,1045.7,618.5,317.1,847.2,906.0,572.6,764.0,485.1,399.7,404.7,803.2,903.1,373.4,528.0,1014.9,915.3,665.3,1043.6,790.3,531.9,716.3,602.9,688.9,549.9,335.3,946.7,614.6,523.0,697.3,1017.5,315.9,339.3,399.0,345.0,627.8,868.4,512.2,981.7,590.9,598.6
2026-06-03 15:15:00,1004.7,1069.8,375.3,1027.0,620.3,320.5,797.2,946.3,584.5,702.5,471.3,387.7,387.8,804.6,884.9,386.9,554.8,1005.0,919.4,685.2,1014.8,862.2,539.3,672.4,643.4,698.0,568.4,329.9,1007.4,620.9,522.2,648.3,1048.0,341.1,331.6,368.4,339.4,621.9,910.3,509.7,1103.6,616.7,628.2
2026-06-03 15:20:00,1028.2,1129.7,393.1,1024.5,605.2,310.5,845.6,937.5,596.2,740.8,497.7,379.6,392.4,793.5,874.0,366.4,550.5,979.0,961.9,644.4,955.2,771.2,527.1,684.2,621.4,690.0,564.6,330.6,995.2,654.1,553.8,620.3,1055.3,331.8,339.3,386.2,344.3,622.4,911.7,526.6,1060.9,635.9,648.6
2026-06-03 15:25:00,985.8,1136.0,389.7,1060.3,613.4,316.4,823.0,933.5,579.5,780.0,487.8,381.0,418.4,786.2,898.9,386.5,545.6,1033.2,952.4,700.6,1034.7,826.3,540.3,684.8,635.9,713.1,607.4,345.6,946.2,600.9,524.6,659.6,1085.3,325.8,341.2,390.0,367.6,596.0,883.7,567.9,1037.5,639.4,619.9
2026-06-03 15:30:00,1044.0,1091.0,373.1,1037.1,610.4,322.1,862.4,994.0,600.5,769.8,464.5,387.2,409.0,798.6,896.2,391.9,574.3,1029.0,953.1,682.5,1049.6,832.6,560.9,727.6,622.9,671.8,590.8,337.8,934.7,581.4,539.0,678.1,1027.7,322.7,344.8,403.7,357.6,671.7,941.1,548.4,1011.8,589.6,652.9
2026-06-03 15:35:00,1057.9,1117.9,387.9,968.2,642.8,314.7,860.7,933.8,640.2,803.9,483.4,389.8,415.1,812.2,901.2,387.9,549.1,978.3,970.6,660.3,1003.4,835.8,577.5,750.7,644.5,690.2,597.0,335.9,992.4,602.5,544.7,647.3,1072.9,341.3,331.6,400.7,356.0,627.1,866.7,540.4,1034.0,627.1,627.5
2026-06-03 15:40:00,1040.5,1068.8,392.8,960.8,600.2,309.3,885.4,987.2,618.3,804.3,484.4,358.7,406.4,805.6,940.5,394.2,553.3,1042.5,1002.5,679.2,1027.3,803.6,578.3,705.4,591.6,677.3,591.2,336.1,964.6,653.2,519.7,666.9,1076.5,333.5,344.7,382.7,360.5,616.8,940.3,544.8,1047.9,626.0,664.6
2026-06-03 15:45:00,1000.3,1120.0,389.6,1104.3,622.0,314.2,899.0,967.9,618.2,775.7,485.7,380.0,403.3,769.8,931.4,393.4,557.3,977.3,964.6,712.0,1049.0,816.7,573.1,739.4,665.2,709.0,584.3,331.6,961.5,624.2,531.1,668.9,1064.0,345.9,364.0,400.7,367.9,604.2,911.5,518.3,1055.7,590.4,672.5
2026-06-03 15:50:00,1085.9,1155.2,415.3,1108.7,609.0,321.5,888.2,961.8,598.5,766.7,498.5,380.3,417.5,768.1,940.9,387.6,565.4,1004.3,962.7,677.1,1094.0,875.2,542.5,676.2,637.8,720.3,590.7,326.4,989.2,644.7,550.7,671.8,1119.7,328.6,360.9,397.4,351.1,594.1,888.8,546.9,1068.1,653.7,706.1
2026-06-03 15:55:00,1069.2,1174.4,405.1,1135.5,656.8,332.2,903.9,1007.5,590.2,754.1,502.6,385.2,412.7,854.1,940.1,383.2,580.3,961.2,972.4,704.0,1034.4,889.9,556.5,722.1,625.9,742.7,610.9,347.7,1005.9,616.8,551.8,663.4,1049.8,342.9,354.0,414.7,358.7,648.6,916.6,574.7,1045.3,656.5,672.7
